tanggal,periode,teks_bersih,sentimen,likes,retweet,username
2024-11-10 22:24:52,sesudah,sejarah baru investasi bilateral amanah efisiensi anggaran rupiah sukses,positif,49,12,mayanesia
2024-11-10 22:29:53,sesudah,korupsi basi reshuffle omong kosong pencitraan kabinet merah putih elit muak susah,negatif,11,4,sinta9572
2024-11-10 22:30:16,sesudah,korupsi tolak janji manis utang negara mahal pemborosan ragu rakyat susah,negatif,342,70,poshariini
2024-11-10 22:33:33,sesudah,anggaran susah pencitraan mahal asal bapak senang investasi bohong tolak basi rupiah,negatif,26,8,andi20244592
2024-11-10 22:36:21,sesudah,wakil menteri bagi bagi kursi jatah partai bangga selamat kabinet merah putih dukung gagah,positif,13,3,tonoku1558
2024-11-10 22:38:54,sesudah,protes pajak pencitraan buang buang uang daya beli janji manis beban fiskal putusan kritik omong kosong khawatir susah,negatif,19,9,ayu_real
2024-11-10 22:43:07,sesudah,harga pangan pencitraan kecewa berat investasi biaya negara muak pesimis kritik omong kosong ragu tidak becus,negatif,109,29,eko77563
2024-11-10 23:02:22,sesudah,harga pangan daya beli harap damai semangat bagi bagi kursi rupiah dukung anggaran rakyat sejahtera patut ditiru,positif,6,3,galih_id
2024-11-10 23:16:08,sesudah,ragu program unggulan realisasi program basi omong kosong mahal kecewa,negatif,9,2,rizky_real2868
2024-11-10 23:28:20,sesudah,percaya program unggulan semangat kabinet gemuk bersatu mantap doa titipan partai selamat jatah partai lancar,positif,74,17,kabarupdate
2024-11-10 23:29:20,sesudah,apresiasi investasi beban fiskal subsidi doa amanah utang negara optimis solid elit semangat,positif,11,4,indra_ind6781
2024-11-10 23:30:41,sesudah,tercatat daya beli siaran langsung susunan acara dijadwalkan pemborosan agenda,netral,185,40,lensaid
2024-11-10 23:38:10,sesudah,biaya negara keterangan agenda resmi harga pangan dilantik tercatat menurut konferensi pers laporan,netral,17,4,intan3670
2024-11-10 23:43:20,sesudah,kemunduran demokrasi nepotisme siaran langsung keterangan berlangsung putusan masa jabatan susunan acara oligarki,netral,137,15,gilangwati486
2024-11-10 23:54:33,sesudah,ragu omong kosong kecewa layanan kesehatan realisasi program,negatif,41,14,jurnalindo
2024-11-11 00:24:19,sesudah,disiarkan demokrasi dokumentasi dilantik dinasti politik nepotisme laporan batas usia hadir berlangsung susunan acara,netral,1,2,galih_id4912
2024-11-11 01:18:36,sesudah,sindir mahal kecewa berat senayan rekayasa lalu lintas omong kosong undangan mpr kecewa bohong,negatif,34,8,arif_id6522
2024-11-11 04:10:45,sesudah,menurut rupiah dijadwalkan subsidi siaran langsung konferensi pers rangkaian disiarkan biaya negara menyampaikan dokumentasi,netral,19,6,budi_ind2552
2024-11-11 04:17:13,sesudah,gagal buang buang uang harga pangan swasembada pangan boros subsidi asal bapak senang muak,negatif,180,41,rakaputra7458
2024-11-11 05:05:43,sesudah,haru doa harap investasi anggaran pemborosan rupiah,positif,11,2,umar
2024-11-11 05:06:02,sesudah,menurut konferensi pers dijadwalkan agenda menyampaikan daya beli kerja nyata defisit,netral,4,1,jokonesia
2024-11-11 05:09:08,sesudah,disiarkan nepotisme kemunduran demokrasi utusan khusus laporan percaya susunan acara,netral,5,2,kirana_ind
2024-11-11 06:04:46,sesudah,laporan menurut investasi periode siaran langsung rangkaian beban fiskal tercatat data masa jabatan defisit harga pangan,netral,2,0,vinanesia6844
2024-11-11 06:05:45,sesudah,korupsi protes pajak janji manis biaya negara kecewa siaran langsung muak,negatif,259,39,budi248202
2024-11-11 06:14:26,sesudah,utang negara harap sejarah baru solid efisiensi anggaran laporan dukung bangga wibawa pemborosan anggaran,positif,34,7,umar
2024-11-11 06:16:05,sesudah,defisit bohong gladi bersih investasi ragu susah efisiensi anggaran omong kosong,negatif,4,1,umar_ind8332
2024-11-11 06:27:51,sesudah,defisit patut ditiru subsidi selamat mantap bangga semangat pemborosan hormat,positif,0,1,ayu882768
2024-11-11 06:54:32,sesudah,tolak kepala negara kecewa daya beli omong kosong harga pangan khawatir pemborosan,negatif,1,0,jokowati9141
2024-11-11 07:03:12,sesudah,tamu negara kritik ragu mahal subsidi pajak pesimis elit,negatif,14,6,dewiwati3041
2024-11-11 07:03:42,sesudah,kedaulatan energi ragu buang buang uang elit susah apresiasi basi omong kosong hilirisasi,negatif,14,4,dimasnesia6975
2024-11-11 07:06:43,sesudah,laporan masa jabatan investasi siaran langsung rupiah periode,netral,4,2,yuda20248579
2024-11-11 07:09:21,sesudah,beban fiskal utang negara rakyat sejahtera bersatu panitia investasi haru,positif,10,4,vina_id
2024-11-11 07:10:20,sesudah,bohong biaya negara basi khawatir janji manis korupsi delegasi anggaran tolak pencitraan boros,negatif,13,5,sintaputra6607
2024-11-11 07:11:47,sesudah,rakyat susah kecewa berat utang negara janji manis protes beban fiskal sindir bohong,negatif,11,4,vina2218
2024-11-11 07:21:44,sesudah,resmi konferensi pers tercatat kerja nyata data beban fiskal dokumentasi anggaran harga pangan susunan acara berlangsung daya beli,netral,10,3,wahyu20244827
2024-11-11 07:30:16,sesudah,protes omong kosong janji manis gagal buang buang uang susah defisit efisiensi anggaran tercatat,negatif,156,56,fitri_ind
2024-11-11 07:35:11,sesudah,bangga percaya amanah utang negara damai legowo gagah sejarah baru selamat purna tugas rupiah biaya negara,positif,9,3,bayu_ind
2024-11-11 07:42:26,sesudah,daya beli bohong bangga legowo doa rupiah berani efisiensi anggaran,positif,64,13,dewi887128
2024-11-11 07:45:12,sesudah,pemborosan omong kosong mahal boros kecewa buang buang uang pajak,negatif,11,4,fitri_id7822
2024-11-11 07:47:23,sesudah,beban fiskal susah susunan acara tidak becus kecewa berat sindir undangan asing anggaran,negatif,158,44,jokoxyz8266
2024-11-11 07:52:57,sesudah,tegas solo dukung amanah hormat salut megah damai jokowi,positif,39,11,oki889970
2024-11-11 07:52:58,sesudah,buang buang uang kritik defisit gagal kecewa pencitraan biaya negara anggaran kecewa berat janji manis,negatif,51,10,raka_real
2024-11-11 08:13:32,sesudah,sidang paripurna semangat jadwal acara rute selamat undangan doa,positif,42,8,indra_real
2024-11-11 08:14:24,sesudah,omong kosong biaya negara efisiensi anggaran sidang paripurna pemborosan janji manis basi tidak becus utang negara,negatif,10,1,nisa886450
2024-11-11 08:21:04,sesudah,keterangan oligarki periode masa jabatan rangkaian undangan demokrasi batas usia hadir tercatat dokumentasi disiarkan,netral,87,9,infohariini
2024-11-11 08:22:52,sesudah,omong kosong protes defisit anggaran muak boros buang buang uang,negatif,6,4,zahranesia4032
2024-11-11 08:35:35,sesudah,rupiah elit omong kosong beban fiskal sindir,negatif,14,6,citraku7495
2024-11-11 08:38:44,sesudah,koalisi harap rupiah subsidi hormat apresiasi pemborosan damai,positif,30,7,intan24
2024-11-11 08:40:39,sesudah,kedaulatan energi bangga gagah solid percaya pendidikan gratis optimis berani dukung lancar,positif,3,2,sinta20247858
2024-11-11 08:51:30,sesudah,tidak becus utang negara rakyat susah pencitraan tolak defisit protes bohong khawatir,negatif,29,6,rakaxyz
2024-11-11 09:10:31,sesudah,keterangan makan bergizi gratis berlangsung dijadwalkan janji kampanye konferensi pers,netral,1,0,citra2024
2024-11-11 09:24:21,sesudah,janji manis tolak ragu dinasti politik batas usia susah korupsi putusan buang buang uang mahal tidak becus,negatif,30,10,dimasnesia
2024-11-11 09:46:13,sesudah,rupiah efisiensi anggaran korupsi boros janji manis tidak becus utang negara pemborosan,negatif,14,4,maya_id
2024-11-11 09:48:09,sesudah,program unggulan bangga legowo bersatu selamat janji kampanye apresiasi mantap swasembada pangan kerja nyata,positif,5,2,larasku7018
2024-11-11 09:49:47,sesudah,pencitraan sumpah jabatan susah detik detik kritik dilantik muak kirab tidak becus omong kosong,negatif,167,53,yuda7303
2024-11-11 09:54:39,sesudah,cawe cawe nepotisme demokrasi tolak bohong batas usia subsidi mahal korupsi,negatif,6,2,galih7189
2024-11-11 10:17:14,sesudah,pendidikan gratis seratus hari salut harap sejarah baru dinasti politik solid wibawa basi apresiasi,positif,3,2,sinta20246001
2024-11-11 10:21:09,sesudah,biaya negara ragu kecewa tidak becus muak pemborosan sindir korupsi protes,negatif,34,14,sari2454
2024-11-11 10:24:14,sesudah,bangga pencitraan elit muak tidak becus harga pangan pemborosan estafet kepemimpinan efisiensi anggaran,negatif,78,20,fitri881507
2024-11-11 10:34:10,sesudah,tolak boros detik detik sindir kursi kekuasaan pencitraan reshuffle omong kosong tidak becus,negatif,61,15,ekonesia
2024-11-11 10:38:27,sesudah,tercatat mahkamah konstitusi periode keterangan cawe cawe siaran langsung dinasti politik resmi menurut data,netral,1,0,tariku2202
2024-11-11 10:41:35,sesudah,berlangsung anggaran periode laporan masa jabatan dilantik konferensi pers pemborosan siaran langsung daya beli tercatat,netral,3,0,jokonesia
2024-11-11 11:03:29,sesudah,kursi kekuasaan amanah defisit kerja nyata utang negara solid semangat megah,positif,5,2,fitriku4309
2024-11-11 11:08:18,sesudah,susunan menteri bagi bagi kursi mantap reshuffle dukung legowo titipan partai bersatu semangat tegas percaya pendahulu,positif,28,8,budi1990371
2024-11-11 11:16:53,sesudah,nepotisme optimis mahkamah konstitusi etika politik hormat korupsi amanah,positif,11,3,nisa886450
2024-11-11 11:37:21,sesudah,ragu pajak khawatir kecewa basi omong kosong investasi tidak becus agenda janji manis susah subsidi,negatif,69,11,suaranusantara
2024-11-11 11:37:21,sesudah,beban fiskal gagal buang buang uang susah bohong khawatir defisit elit,negatif,266,79,jurnalterkini
2024-11-11 11:40:06,sesudah,korupsi cawe cawe protes tamu negara tolak mahkamah konstitusi etika politik dinasti politik khawatir muak bohong,negatif,26,5,lukmanwati7833
2024-11-11 11:42:52,sesudah,harap berani subsidi defisit gagah,positif,1,0,tari888133
2024-11-11 11:51:10,sesudah,kecewa berat anggaran undangan asing pemborosan buang buang uang susah sindir pencitraan korupsi harga pangan beban fiskal,negatif,26,11,ekonesia
2024-11-11 11:51:24,sesudah,muak basi efisiensi anggaran tolak pajak,negatif,22,6,jurnalupdate
2024-11-11 11:51:58,sesudah,harga pangan pemborosan sindir kritik basi janji manis keterangan,negatif,41,11,bayu_id6753
2024-11-11 11:53:05,sesudah,ragu korupsi demokrasi dinasti politik protes,negatif,38,7,bayu1990759
2024-11-11 11:53:50,sesudah,kecewa pencitraan putusan perwakilan basi mahal demokrasi nepotisme etika politik,negatif,150,43,tari_real
2024-11-11 11:58:09,sesudah,tercatat kecewa program unggulan kedaulatan energi janji manis janji kampanye gagal,negatif,5,1,bayu20248876
2024-11-11 12:02:26,sesudah,laporan agenda undangan masa jabatan rekayasa lalu lintas persiapan protokol disiarkan dilantik konferensi pers menyampaikan siaran langsung,netral,6,1,putrixyz4089
2024-11-11 12:06:32,sesudah,bohong tidak becus kecewa berat korupsi putusan gagal subsidi sindir investasi kritik,negatif,9,4,hesti_rl
2024-11-11 12:09:33,sesudah,makan bergizi gratis pesimis gagal kecewa berat swasembada pangan janji manis sindir susah,negatif,10,4,fitri19905643
2024-11-11 12:12:36,sesudah,indonesia emas menurut solo warisan sukses estafet kepemimpinan wibawa damai semangat kerja nyata akhir jabatan,positif,33,4,indra19904499
2024-11-11 12:15:47,sesudah,khawatir defisit rakyat susah pidato perdana pesimis anggaran protes kritik efisiensi anggaran,negatif,9,4,nisa_rl7918
2024-11-11 12:16:45,sesudah,hadir defisit subsidi pemborosan data konferensi pers agenda susunan acara berlangsung dokumentasi dijadwalkan,netral,2,2,raka2024
2024-11-11 12:30:08,sesudah,rakyat susah pajak pemborosan susah muak asal bapak senang kritik prabowogibran,negatif,11,4,tono1990
2024-11-11 12:36:48,sesudah,daya beli defisit janji manis biaya negara janji kampanye kecewa berat anggaran sindir boros tidak becus muak buang buang uang elit,negatif,5,1,dewi
2024-11-11 12:36:50,sesudah,defisit utang negara buang buang uang tolak susunan menteri kecewa investasi,negatif,252,56,suaraterkini
2024-11-11 12:48:11,sesudah,dukung pajak efisiensi anggaran sukses defisit subsidi demokrasi kerja nyata berani,positif,58,16,dimas_real9273
2024-11-11 12:59:29,sesudah,buang buang uang menurut masa jabatan kemunduran demokrasi batas usia nepotisme agenda etika politik laporan,netral,10,3,intan1990
2024-11-11 13:10:57,sesudah,tidak becus pesimis pemborosan pencitraan kritik muak bohong rupiah,negatif,130,40,galihwati5161
2024-11-11 13:16:10,sesudah,konferensi pers keterangan pajak subsidi siaran langsung dokumentasi tercatat dijadwalkan laporan rupiah,netral,22,5,jurnalnow
2024-11-11 13:46:39,sesudah,daya beli apresiasi lancar damai pemborosan wibawa,positif,59,10,intan3505
2024-11-11 14:04:14,sesudah,daya beli korupsi basi khawatir investasi pemborosan mahal pesimis subsidi gagal,negatif,27,3,sintawati8059
2024-11-11 14:10:17,sesudah,dukung rakyat sejahtera berani salut rute sidang paripurna selamat geladi jadwal acara optimis hormat,positif,19,5,nisanesia
2024-11-11 14:11:39,sesudah,rupiah ragu kecewa berat pemborosan pajak utusan khusus muak asal bapak senang defisit tolak,negatif,1,3,yuda_jkt
2024-11-11 14:16:02,sesudah,anggaran ragu korupsi sindir daya beli kecewa berat beban fiskal boros bohong pesimis estafet kepemimpinan tolak,negatif,99,33,raka_jkt8145
2024-11-11 14:35:15,sesudah,wibawa damai salut hormat solid legowo mahkamah konstitusi cawe cawe indonesia emas amanah,positif,8,1,galih_ind
2024-11-11 14:56:28,sesudah,hadir delegasi susunan acara keterangan tamu negara bilateral dijadwalkan data menurut omong kosong disiarkan,netral,37,13,kabarterkini
2024-11-11 15:03:52,sesudah,susunan acara laporan menurut menyampaikan agenda beban fiskal dokumentasi berlangsung disiarkan harga pangan,netral,11,3,arif4539
2024-11-11 15:25:33,sesudah,agenda subsidi pajak disiarkan keterangan rupiah tercatat laporan,netral,153,24,dimas20241920
2024-11-11 15:25:35,sesudah,daya beli berani damai gagah semangat lancar selamat subsidi bersatu pemborosan rakyat sejahtera,positif,7,3,arif4539
2024-11-11 15:32:30,sesudah,beban fiskal mahal janji manis anggaran pendahulu protes,negatif,16,5,dewiputra
2024-11-11 15:33:59,sesudah,kecewa ragu rakyat susah tolak bohong kritik rupiah tidak becus kecewa berat anggaran,negatif,13,6,hesti19906927
2024-11-11 15:36:18,sesudah,elit boros cawe cawe dinasti politik tidak becus buang buang uang,negatif,16,5,nanda_rl4618
2024-11-11 15:53:45,sesudah,data investasi susunan acara dijadwalkan dokumentasi defisit,netral,34,9,gilangxyz
2024-11-11 15:57:59,sesudah,kabinet gemuk pesimis purna tugas khawatir kabinet merah putih sindir rakyat susah pencitraan janji manis tidak becus,negatif,17,4,joko77
2024-11-11 16:05:24,sesudah,pemborosan indonesia emas investasi anggaran utang negara lancar semangat gagah legowo,positif,297,42,posupdate
2024-11-11 16:07:58,sesudah,masa jabatan susunan acara keterangan disiarkan rangkaian agenda rupiah biaya negara dokumentasi subsidi rakyat susah,netral,392,54,fitri_id7822
2024-11-11 16:08:19,sesudah,buang buang uang pesimis tolak rakyat susah tidak becus sindir beban fiskal utang negara daya beli,negatif,48,10,laraswati
2024-11-11 16:09:08,sesudah,janji manis senayan kesiapan tidak becus tercatat panitia korupsi undangan ragu,negatif,131,31,redaksiid
2024-11-11 16:15:36,sesudah,ragu beban fiskal pencitraan kecewa berat elit boros tolak pesimis subsidi,negatif,262,89,yudanesia8837
2024-11-11 16:16:04,sesudah,koalisi reshuffle menteri titipan partai lancar doa bersatu optimis,positif,136,27,galih7189
2024-11-11 16:21:02,sesudah,titipan partai wakil menteri pencitraan investasi kecewa berat kursi kekuasaan sindir korupsi,negatif,17,6,indrawati
2024-11-11 16:21:53,sesudah,sindir muak kecewa pesimis kritik ragu menteri reshuffle,negatif,46,17,oki88
2024-11-11 16:29:03,sesudah,bangga harga pangan damai lancar pemborosan indonesia emas sukses efisiensi anggaran hormat biaya negara harap,positif,15,5,wahyuxyz2546
2024-11-11 16:43:19,sesudah,pelantikanpresiden prosesi pencitraan boros elit batas usia sumpah jabatan susah gagal pakaian adat,negatif,26,6,putriwati5559
2024-11-11 16:52:17,sesudah,semangat utang negara doa optimis harga pangan pajak efisiensi anggaran jadwal acara apresiasi,positif,57,13,laras_id
2024-11-11 16:59:26,sesudah,dijadwalkan hadir berlangsung cawe cawe menurut konferensi pers dilantik demokrasi masa jabatan,netral,12,3,laras19905085
2024-11-11 17:10:35,sesudah,defisit amanah data warisan subsidi haru selamat harap bersatu,positif,29,5,kabarhariini
2024-11-11 17:18:38,sesudah,optimis selamat janji kampanye indonesia emas kerja nyata seratus hari patut ditiru bangga kedaulatan energi hilirisasi dukung kursi kekuasaan hormat,positif,3,2,okiputra2156
2024-11-11 17:40:30,sesudah,optimis rakyat sejahtera lancar haru layanan kesehatan makan bergizi gratis,positif,1,2,hestixyz9293
2024-11-11 17:41:20,sesudah,putusan elit kemunduran demokrasi tolak sindir batas usia ragu omong kosong buang buang uang boros gagal,negatif,71,12,bayu778170
